pair_id,period_end,quarter,left_row_id,right_row_id,left_ticker,right_ticker,left_cik,right_cik,left_adsh,right_adsh,left_accepted,right_accepted,left_identifier,right_identifier,left_borrower_norm,right_borrower_norm,left_debt_equity,right_debt_equity,left_facility_type,right_facility_type,left_lien,right_lien,left_currency,right_currency,left_reference_rate,right_reference_rate,left_spread,right_spread,spread_diff,left_maturity,right_maturity,maturity_diff_days,left_funded_status,right_funded_status,left_acquisition_date,right_acquisition_date,borrower_exact,debt_equity_match,facility_type_match,lien_match,currency_match,reference_rate_match,spread_match_25bp,maturity_match_45d,funded_status_match,hard_conflicts,informative_matches,predicted_label,match_confidence,evidence,sample_seed,sample_locked,manual_label,label_notes,adjudicator
6b6387a6a0729f274ad8e24a,2025-09-30,2025Q3,478e3ebd6d511f58433c3595,baf8baae28f1f9c4fa6b2359,OCSL,ASIF,1414932,1918712,0001414932-25-000022,0001918712-25-000092,2025-11-17 18:00:00.0,2025-11-14 16:22:00.0,"LABL, Inc., First Lien Term Loan","LABL, Inc., First lien senior secured loan",labl,labl,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
6d4cc23e89fb3307a9ad9213,2025-06-30,2025Q2,04078eeb5236d2d12eccd410,e35e0188ec349ad44cc891ed,OCIC,ARCC,1812554,1287750,0001812554-25-000052,0001287750-25-000038,2025-08-07 16:12:00.0,2025-07-28 21:23:00.0,"Databricks, Inc., First lien senior secured loan","Databricks, Inc., First lien senior secured loan",databricks,databricks,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0450,0.0450,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
6ebb9408ea62a1ae4086739d,2025-06-30,2025Q2,9f505f76bdf3409e0d911027,ab53d3a0f4353af1a4e14ca0,BBDC,ARCC,1379785,1287750,0001379785-25-000035,0001287750-25-000038,2025-08-07 16:21:00.0,2025-07-28 21:23:00.0,"Next Holdco, LLC, First Lien Senior Secured Term Loan","Next Holdco, LLC, First lien senior secured loan",next holdco,next holdco,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0525,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
735bc9b59d7655b5e2362b5f,2025-09-30,2025Q3,aeff217539a04511d79721e0,bb49149f5a7caa612cd974a2,BXSL,HPS,1736035,1838126,0001736035-25-000021,0001838126-25-000073,2025-11-10 06:10:00.0,2025-11-14 13:58:00.0,"Elements Finco, Ltd. 4",Elements Finco Limited 2,elements finco,elements finco,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0525,0.00250000,,,,funded,funded,,,True,,,,,,False,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
73a244f5a1c13aecf736014f,2025-09-30,2025Q3,51f9f6969cbd4af7630e80ac,d7c913df246ef67cc4f4881d,OBDC,OCIC,1655888,1812554,0001655888-25-000024,0001812554-25-000081,2025-11-05 16:36:00.0,2025-11-06 16:05:00.0,"Park Place Technologies, LLC, First lien senior secured loan","Park Place Technologies, LLC, First lien senior secured revolving loan",park place technologies,park place technologies,debt,debt,other_debt,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0525,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
757cf025264dcb5cb728a145,2025-06-30,2025Q2,ba0c40d61b43ffade9d08e04,ebf3ca1ae1b78ea85605ce04,BXSL,HPS,1736035,1838126,0001736035-25-000018,0001838126-25-000055,2025-08-06 06:10:00.0,2025-08-13 17:03:00.0,"Tango Bidco, SAS 1",Tango Bidco SAS 2,tango bidco sas,tango bidco sas,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,,,,,,funded,funded,,,True,,,,,,,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
75cab2c706b566acb48949f7,2025-09-30,2025Q3,67df160dedac6e94d5464f05,e0d5d89f512a9e98acc82263,ASIF,ARCC,1918712,1287750,0001918712-25-000092,0001287750-25-000046,2025-11-14 16:22:00.0,2025-10-27 20:48:00.0,"Helios Service Partners, LLC and Astra Service Partners, LLC, First lien senior secured loan","Helios Service Partners, LLC and Astra Service Partners, LLC, First lien senior secured revolving loan",helios service partners and astra service partners,helios service partners and astra service partners,debt,debt,other_debt,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
761de2d62600061ab7adc260,2025-06-30,2025Q2,16a9c6b7d5b2dd0addc31368,7d82c976b1153e3684ce7423,OCIC,NMFC,1812554,1496099,0001812554-25-000052,0001496099-25-000027,2025-08-07 16:12:00.0,2025-08-04 16:49:00.0,"Physician Partners, LLC, First lien senior secured loan 2","Physician Partners, LLC 2, First lien - Funded",physician partners,physician partners,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0150,0.0150,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7720ff9a317a5ff3115c29dc,2025-06-30,2025Q2,7d1aa76fc88f25b01690faa1,f109fa9e6caa1b02873df5b5,HPS,BCRED,1838126,1803498,0001838126-25-000055,0001803498-25-000062,2025-08-13 17:03:00.0,2025-08-12 16:30:00.0,Elements Finco Limited 1,"Elements Finco, Ltd. 3",elements finco,elements finco,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0500,0.00250000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7a0579a36dc6480b80f5e11e,2025-06-30,2025Q2,06e3b9082a6ae18221b69468,3fec19e532d2e378a6ac0e50,ASIF,ARCC,1918712,1287750,0001918712-25-000065,0001287750-25-000038,2025-08-08 16:14:00.0,2025-07-28 21:23:00.0,"Wellington-Altus Financial Inc., First lien senior secured loan","Wellington-Altus Financial Inc., First lien senior secured revolving loan",wellington altus financial,wellington altus financial,debt,debt,other_debt,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,,,,,,funded,funded,,,True,True,False,True,,,,,True,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7a4a47c3ca9fe958d4b66ff7,2025-09-30,2025Q3,7d1932cc46b890418b2f7805,f255c50c1d3f5ed803d7e59a,BCRED,BXSL,1803498,1736035,0001803498-25-000081,0001736035-25-000021,2025-11-13 16:37:00.0,2025-11-10 06:10:00.0,"Roadsafe Holdings, Inc. 4","Roadsafe Holdings, Inc. 1",roadsafe,roadsafe,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0575,0.01000000,,,,funded,funded,,,True,,,,,,False,,True,spread_gt_100bp,1,same_borrower_different_facility,medium,funded_status_match|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7a9881ed243bc26a217e01f0,2025-06-30,2025Q2,05d6ced98bd6d49d376d01fe,9cf19d43885396d5bea6f621,ARCC,ASIF,1287750,1918712,0001287750-25-000038,0001918712-25-000065,2025-07-28 21:23:00.0,2025-08-08 16:14:00.0,"HuFriedy Group Acquisition LLC, First lien senior secured revolving loan","HuFriedy Group Acquisition LLC, First lien senior secured loan",hufriedy acquisition,hufriedy acquisition,debt,debt,revolver,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0550,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7b50faafaed465812421b5cd,2025-06-30,2025Q2,11e36862f11f9415c04b0129,4783868d032f38d93ee9e6db,ARCC,ASIF,1287750,1918712,0001287750-25-000038,0001918712-25-000065,2025-07-28 21:23:00.0,2025-08-08 16:14:00.0,"Paris US Holdco, Inc. & 1001028292 Ontario Inc., First lien senior secured revolving loan","Paris US Holdco, Inc. & 1001028292 Ontario Inc., First lien senior secured revolving loan 1",paris us holdco and ontario,paris us holdco and ontario,debt,debt,revolver,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7b852baa4440a903ed16b907,2025-06-30,2025Q2,455b5b0fb7f288e9ea51e436,8e3096b925ea84e461f65372,OCSL,ASIF,1414932,1918712,0001414932-25-000016,0001918712-25-000065,2025-08-04 17:51:00.0,2025-08-08 16:14:00.0,"Crown Subsea Communications Holding, Inc., First Lien Term Loan","Crown Subsea Communications Holding, Inc., First lien senior secured loan",crown subsea communications,crown subsea communications,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0400,0.0400,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7cc982776c4dff5d69595efc,2025-09-30,2025Q3,41accd9a71b38207922e0c78,cea3452f2f66dc2db72c3ba0,ARCC,ASIF,1287750,1918712,0001287750-25-000046,0001918712-25-000092,2025-10-27 20:48:00.0,2025-11-14 16:22:00.0,Transit Technologies LLC,"Transit Technologies LLC, First lien senior secured revolving loan",transit technologies,transit technologies,unknown,debt,unknown,revolver,unknown,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,,,,,,funded,funded,,,True,,,,,,,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7deedcd4a82f792ecf11cc55,2025-06-30,2025Q2,60fc5c43e0b435cf90dac534,d812e57f65610ca8a01fe931,HPS,BCRED,1838126,1803498,0001838126-25-000055,0001803498-25-000062,2025-08-13 17:03:00.0,2025-08-12 16:30:00.0,Mckissock Investment Holdings LLC 3,"Mckissock Investment Holdings, LLC 1",mckissock investment,mckissock investment,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0500,0.0500,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7e0d9742015d8f69c4a865d3,2025-06-30,2025Q2,305a2d8e67ca1d5d696b55cc,c67892ae0f0a228158bb08bd,ARCC,ASIF,1287750,1918712,0001287750-25-000038,0001918712-25-000065,2025-07-28 21:23:00.0,2025-08-08 16:14:00.0,"Wellington Bidco Inc. and Wellington TopCo LP, First lien senior secured loan","Wellington Bidco Inc. and Wellington TopCo LP, First lien senior secured revolving loan",wellington bidco and wellington topco,wellington bidco and wellington topco,debt,debt,other_debt,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7ec656fc06540b451e732619,2025-06-30,2025Q2,152194da6ed4ec824b3f656a,6a1cc7021277f4ac10350600,BBDC,GBDC,1379785,1476765,0001379785-25-000035,0001476765-25-000076,2025-08-07 16:21:00.0,2025-08-04 16:08:00.0,"Heartland Veterinary Partners, LLC, Subordinated Term Loan","Heartland Veterinary Partners LLC, Senior secured 1",heartland veterinary partners,heartland veterinary partners,debt,debt,term_loan,other_debt,subordinated,secured_unspecified,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0.0475,,,,,funded,funded,,,True,True,False,False,,,,,True,facility_type|lien,2,same_borrower_different_facility,high,debt_equity_match|funded_status_match|conflict:facility_type|conflict:lien,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7ed5b5be7ca529d59b071605,2025-06-30,2025Q2,c5f45a3321291ac4158da294,dcede429985c2e376770ba49,OBDC,OCIC,1655888,1812554,0001655888-25-000020,0001812554-25-000052,2025-08-06 16:06:00.0,2025-08-07 16:12:00.0,"AmeriLife Holdings LLC, First lien senior secured revolving loan","AmeriLife Holdings LLC, First lien senior secured delayed draw term loan",amerilife,amerilife,debt,debt,revolver,delayed_draw,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0484,0.00090000,,,,funded,unknown,,,True,True,False,True,,,True,,,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
7f8c137f4b19c7e2d3cd3b86,2025-09-30,2025Q3,5b702bd9798847df9f658807,d664f6532ff526b4a520ba47,BCRED,HPS,1803498,1838126,0001803498-25-000081,0001838126-25-000073,2025-11-13 16:37:00.0,2025-11-14 13:58:00.0,"Dwyer Instruments, LLC 1",Dwyer Instruments Inc 1,dwyer instruments,dwyer instruments,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
8090cc37ce894d8163246c13,2025-09-30,2025Q3,221dfc2e2052bc91997b7ac0,93f49f2177c0027c1a964d45,BCRED,BXSL,1803498,1736035,0001803498-25-000081,0001736035-25-000021,2025-11-13 16:37:00.0,2025-11-10 06:10:00.0,"Spitfire Parent, Inc. 1","Spitfire Parent, Inc. 1",spitfire parent,spitfire parent,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0550,0.0550,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
829d58831be0ac967462d5c0,2025-09-30,2025Q3,7a0013520c479eed617d4e1c,ea3fb1b5397fa9bd55af3a13,ASIF,ARCC,1918712,1287750,0001918712-25-000092,0001287750-25-000046,2025-11-14 16:22:00.0,2025-10-27 20:48:00.0,"15484880 Canada Inc. and 15484910 Canada Inc., First lien senior secured loan","15484880 Canada Inc. and 15484910 Canada Inc., First lien senior secured loan",canada and canada,canada and canada,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0525,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
832eebc78e97c6615467718c,2025-06-30,2025Q2,a86419846cc6d7cd734c6d8f,d4e496af2e011fadb48a9b75,ASIF,OCIC,1918712,1812554,0001918712-25-000065,0001812554-25-000052,2025-08-08 16:14:00.0,2025-08-07 16:12:00.0,"PYE-Barker Fire & Safety, LLC","Pye-Barker Fire & Safety, LLC, First lien senior secured revolving loan",pye barker fire and safety,pye barker fire and safety,unknown,debt,unknown,revolver,unknown,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0.0450,,,,,funded,funded,,,True,,,,,,,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
84247d07c288b5f592330986,2025-09-30,2025Q3,9366e5b09a5c0ee07a813bad,975712cbb9c1661385d93223,OCIC,OBDC,1812554,1655888,0001812554-25-000081,0001655888-25-000024,2025-11-06 16:05:00.0,2025-11-05 16:36:00.0,"Lignetics Investment Corp., First lien senior secured revolving loan","Lignetics Investment Corp, First lien senior secured revolving loan",lignetics investment,lignetics investment,debt,debt,revolver,revolver,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0575,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
8499824933e17b8b5d25f4d5,2025-09-30,2025Q3,6da2e21aa2259d39bf669ae0,a1fadff2b4f9da6576889e3b,NMFC,OCIC,1496099,1812554,0001496099-25-000035,0001812554-25-000081,2025-11-03 16:44:00.0,2025-11-06 16:05:00.0,"Zelis Cost Management Buyer, Inc., First lien - Funded","Zelis Cost Management Buyer, Inc., First lien senior secured loan 2",zelis cost management buyer,zelis cost management buyer,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0325,0.0325,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
8534a516955b380d0966c6da,2025-09-30,2025Q3,00a3d100c1a5fc20cec7d46f,8c44fa69f4ae0a97c7b88396,OCSL,NMFC,1414932,1496099,0001414932-25-000022,0001496099-25-000035,2025-11-17 18:00:00.0,2025-11-03 16:44:00.0,"Asurion, LLC, First Lien Term Loan 1","Asurion, LLC 2, First Lien - Funded",asurion,asurion,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0425,0.0425,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
862e462a0d5d6a4a5e2198a4,2025-06-30,2025Q2,9ca3d179235a49b5e9b938a2,ee2de2cf2da2016f132de4a2,ASIF,ARCC,1918712,1287750,0001918712-25-000065,0001287750-25-000038,2025-08-08 16:14:00.0,2025-07-28 21:23:00.0,"PCIA SPV-3, LLC and ASE Royal Aggregator, LLC, First lien senior secured loan","PCIA SPV-3, LLC and ASE Royal Aggregator, LLC, First lien senior secured loan",pcia spv and ase royal aggregator,pcia spv and ase royal aggregator,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0525,0.0525,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
88f4ecb77e17f918a4cf813e,2025-09-30,2025Q3,2f761aedd2101f1afec732e9,f9fcb4cd373b0671e86cd80d,OBDC,OCIC,1655888,1812554,0001655888-25-000024,0001812554-25-000081,2025-11-05 16:36:00.0,2025-11-06 16:05:00.0,"Evolution BuyerCo, Inc. (dba SIAA), First lien senior secured delayed draw term loan","Evolution BuyerCo, Inc. (dba SIAA), First lien senior secured loan",evolution buyerco dba siaa,evolution buyerco dba siaa,debt,debt,delayed_draw,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0475,0.0475,0.00000000,,,,unknown,funded,,,True,True,False,True,,,True,,,facility_type,3,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
88f8a7ff1e961c11d146cbf7,2025-06-30,2025Q2,80ce571251537f289b683e4a,df5d245a87a70922005771e2,ASIF,OCSL,1918712,1414932,0001918712-25-000065,0001414932-25-000016,2025-08-08 16:14:00.0,2025-08-04 17:51:00.0,"Access CIG, LLC, First lien senior secured loan","Access CIG, LLC, First Lien Term Loan",access cig,access cig,debt,debt,other_debt,term_loan,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0425,0.0425,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
899007ac0fa86e8a56c3874c,2025-09-30,2025Q3,103b3105b5a22762cf3088a1,698863483cfe7e48ebf4bfe3,OCSL,OBDC,1414932,1655888,0001414932-25-000022,0001655888-25-000024,2025-11-17 18:00:00.0,2025-11-05 16:36:00.0,"Finastra USA, Inc., First Lien Term Loan","Finastra USA, Inc., First lien senior secured loan",finastra usa,finastra usa,debt,debt,term_loan,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0400,0.0725,0.03250000,,,,funded,funded,,,True,True,False,True,,,False,,True,facility_type|spread_gt_100bp,3,same_borrower_different_facility,high,debt_equity_match|lien_match|funded_status_match|conflict:facility_type|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
8cb7e7680fa47d7bc4819b98,2025-09-30,2025Q3,8c843ac428277e9b92ef2671,e214e8f84bb9708cefbecfad,NMFC,HPS,1496099,1838126,0001496099-25-000035,0001838126-25-000073,2025-11-03 16:44:00.0,2025-11-14 13:58:00.0,"Associations, Inc., First lien",Associations Inc. 3,associations,associations,debt,unknown,other_debt,unknown,first_lien,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0650,,,,,,funded,funded,,,True,,,,,,,,True,,1,uncertain,low,funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
8ccba3ca17ba8c5708462276,2025-09-30,2025Q3,0c082f9c07786fc8bfecd9b4,f409a6c0f1b5a5051583a841,ASIF,ARCC,1918712,1287750,0001918712-25-000092,0001287750-25-000046,2025-11-14 16:22:00.0,2025-10-27 20:48:00.0,"PCS MidCo, Inc. and PCS Parent, L.P., First lien senior secured loan","PCS MidCo, Inc. and PCS Parent, L.P., First lien senior secured loan",pcs midco and pcs parent,pcs midco and pcs parent,debt,debt,other_debt,other_debt,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0575,0.00000000,,,,funded,funded,,,True,True,True,True,,,True,,True,,5,same_facility,high,debt_equity_match|facility_type_match|lien_match|spread_match_25bp|funded_status_match,20260813,True,same_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
905ca768999a5b8baa2437b4,2025-06-30,2025Q2,7ed62ee426f380e844db620c,9a51fed057f4b81a94d501a5,BCRED,BXSL,1803498,1736035,0001803498-25-000062,0001736035-25-000018,2025-08-12 16:30:00.0,2025-08-06 06:10:00.0,"Discovery Education, Inc. 2","Discovery Education, Inc. 1",discovery education,discovery education,unknown,unknown,unknown,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0575,0.0675,0.01000000,,,,funded,funded,,,True,,,,,,False,,True,spread_gt_100bp,1,same_borrower_different_facility,medium,funded_status_match|conflict:spread_gt_100bp,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
90f4c6927081f7c5cbfa68fc,2025-09-30,2025Q3,144cf9c151edfd14e94b72cd,14e667070839bb0380f89011,ARCC,BXSL,1287750,1736035,0001287750-25-000046,0001736035-25-000021,2025-10-27 20:48:00.0,2025-11-10 06:10:00.0,"Galway Borrower LLC, First lien senior secured loan","Galway Borrower, LLC 3",galway borrower,galway borrower,debt,unknown,other_debt,unknown,first_lien,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0450,0.0450,0.00000000,,,,funded,funded,,,True,,,,,,True,,True,,2,uncertain,low,spread_match_25bp|funded_status_match,20260813,True,uncertain,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
916c89d9a3e7232e5542a4b2,2025-09-30,2025Q3,283843631c8e5395178dd487,aa89a234e4efef1acbca5236,NMFC,BXSL,1496099,1736035,0001496099-25-000035,0001736035-25-000021,2025-11-03 16:44:00.0,2025-11-10 06:10:00.0,"RailPros Parent, LLC","RailPros Parent, LLC",railpros parent,railpros parent,debt,unknown,other_debt,unknown,unknown,unknown,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,,0.0450,,,,,unfunded,funded,,,True,,,,,,,,False,funded_status,0,same_borrower_different_facility,medium,conflict:funded_status,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
92938e4bf74b08600fd4b63b,2025-06-30,2025Q2,49a4148e28e576650bff508c,4b5b9b1a00db55f0f7449c50,NMFC,OCSL,1496099,1414932,0001496099-25-000027,0001414932-25-000016,2025-08-04 16:49:00.0,2025-08-04 17:51:00.0,"Eagle Parent Corp., First Lien - Funded","Eagle Parent Corp., First Lien Term Loan",eagle parent,eagle parent,debt,debt,other_debt,term_loan,first_lien,first_lien,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,0.0425,0.0425,0.00000000,,,,funded,funded,,,True,True,False,True,,,True,,True,facility_type,4,same_borrower_different_facility,high,debt_equity_match|lien_match|spread_match_25bp|funded_status_match|conflict:facility_type,20260813,True,same_borrower_different_facility,manual confirmation after identifier/evidence review,Codex manual review 2026-08-13
